"","City","Year","Latitude","Longitude","Coastal","Elevation","Temperature"
"778","Minneapolis, MN  ",1958,45.9,93.9,0,841,8.58338408297292
"779","Minneapolis, MN  ",1959,45.9,93.9,0,841,7.74931040148437
"780","Minneapolis, MN  ",1960,45.9,93.9,0,841,4.50315993652396
"781","St, Louis, MO    ",1931,39.3,90.5,0,605,19.4651317236212
"782","St, Louis, MO    ",1932,39.3,90.5,0,605,10.990364780027
"783","St, Louis, MO    ",1933,39.3,90.5,0,605,24.6099148315914
"784","St, Louis, MO    ",1934,39.3,90.5,0,605,17.5604817418968
"785","St, Louis, MO    ",1935,39.3,90.5,0,605,34.3238074974524
"786","St, Louis, MO    ",1936,39.3,90.5,0,605,30.8055576733356
"787","St, Louis, MO    ",1937,39.3,90.5,0,605,12.7717090998313
"788","St, Louis, MO    ",1938,39.3,90.5,0,605,12.108300082103
"789","St, Louis, MO    ",1939,39.3,90.5,0,605,27.3050724407289
"790","St, Louis, MO    ",1940,39.3,90.5,0,605,29.8733346311648
"791","St, Louis, MO    ",1941,39.3,90.5,0,605,26.9074773694488
"792","St, Louis, MO    ",1942,39.3,90.5,0,605,26.3476126065642
"793","St, Louis, MO    ",1943,39.3,90.5,0,605,35.69645122661
"794","St, Louis, MO    ",1944,39.3,90.5,0,605,33.1363652837179
"795","St, Louis, MO    ",1945,39.3,90.5,0,605,34.1199703955512
"796","St, Louis, MO    ",1946,39.3,90.5,0,605,12.3753890028686
"797","St, Louis, MO    ",1947,39.3,90.5,0,605,24.252344344647
"798","St, Louis, MO    ",1948,39.3,90.5,0,605,34.8519304601511
"799","St, Louis, MO    ",1949,39.3,90.5,0,605,17.5044796498334
"800","St, Louis, MO    ",1950,39.3,90.5,0,605,25.2124921574817
"801","St, Louis, MO    ",1951,39.3,90.5,0,605,23.6776951061438
"802","St, Louis, MO    ",1952,39.3,90.5,0,605,35.780105512753
"803","St, Louis, MO    ",1953,39.3,90.5,0,605,19.500058059784
"804","St, Louis, MO    ",1954,39.3,90.5,0,605,22.7479916741646
"805","St, Louis, MO    ",1955,39.3,90.5,0,605,27.2943888493105
"806","St, Louis, MO    ",1956,39.3,90.5,0,605,18.6045326445214
"807","St, Louis, MO    ",1957,39.3,90.5,0,605,20.4103704521046
"808","St, Louis, MO    ",1958,39.3,90.5,0,605,29.011595785171
"809","St, Louis, MO    ",1959,39.3,90.5,0,605,33.7125901571827
"810","St, Louis, MO    ",1960,39.3,90.5,0,605,29.7695152550628
"811","Helena, MT       ",1931,47.1,112.4,0,3873,-1.87821609467136
"812","Helena, MT       ",1932,47.1,112.4,0,3873,6.75416616502755
"813","Helena, MT       ",1933,47.1,112.4,0,3873,-2.24153207873678
"814","Helena, MT       ",1934,47.1,112.4,0,3873,-2.17962127218588
"815","Helena, MT       ",1935,47.1,112.4,0,3873,-3.4827480098113
"816","Helena, MT       ",1936,47.1,112.4,0,3873,-1.03025211871216
"817","Helena, MT       ",1937,47.1,112.4,0,3873,9.66739794413275
"818","Helena, MT       ",1938,47.1,112.4,0,3873,1.50698386227673
"819","Helena, MT       ",1939,47.1,112.4,0,3873,5.63346073207568
"820","Helena, MT       ",1940,47.1,112.4,0,3873,10.9397993491291
"821","Helena, MT       ",1941,47.1,112.4,0,3873,0.813630597131675
"822","Helena, MT       ",1942,47.1,112.4,0,3873,6.75777924386984
"823","Helena, MT       ",1943,47.1,112.4,0,3873,10.4714668186693
"824","Helena, MT       ",1944,47.1,112.4,0,3873,2.64770738085329
"825","Helena, MT       ",1945,47.1,112.4,0,3873,19.4301804000047
"826","Helena, MT       ",1946,47.1,112.4,0,3873,-3.20874186219583
"827","Helena, MT       ",1947,47.1,112.4,0,3873,0.346781679551297
"828","Helena, MT       ",1948,47.1,112.4,0,3873,9.00644141773124
"829","Helena, MT       ",1949,47.1,112.4,0,3873,2.73192871547883
"830","Helena, MT       ",1950,47.1,112.4,0,3873,12.098517980739
"831","Helena, MT       ",1951,47.1,112.4,0,3873,20.3594106770306
"832","Helena, MT       ",1952,47.1,112.4,0,3873,17.947910879858
"833","Helena, MT       ",1953,47.1,112.4,0,3873,1.10853110615597
"834","Helena, MT       ",1954,47.1,112.4,0,3873,13.2320593854908
"835","Helena, MT       ",1955,47.1,112.4,0,3873,-2.79529715923272
"836","Helena, MT       ",1956,47.1,112.4,0,3873,20.9994766652107
"837","Helena, MT       ",1957,47.1,112.4,0,3873,15.8852885926787
"838","Helena, MT       ",1958,47.1,112.4,0,3873,-2.12681760063146
"839","Helena, MT       ",1959,47.1,112.4,0,3873,13.0465842620258
"840","Helena, MT       ",1960,47.1,112.4,0,3873,16.1073968985653
"841","Omaha, NE        ",1931,41.9,96.1,0,983,21.1531362277604
"842","Omaha, NE        ",1932,41.9,96.1,0,983,25.3270581056748
"843","Omaha, NE        ",1933,41.9,96.1,0,983,20.9124744876015
"844","Omaha, NE        ",1934,41.9,96.1,0,983,16.6312752933871
"845","Omaha, NE        ",1935,41.9,96.1,0,983,23.14011207698
"846","Omaha, NE        ",1936,41.9,96.1,0,983,2.29235248743276
"847","Omaha, NE        ",1937,41.9,96.1,0,983,1.10166811197269
"848","Omaha, NE        ",1938,41.9,96.1,0,983,16.5918525368039
"849","Omaha, NE        ",1939,41.9,96.1,0,983,2.33562151258314
"850","Omaha, NE        ",1940,41.9,96.1,0,983,6.19604077722254
"851","Omaha, NE        ",1941,41.9,96.1,0,983,16.7980705085764
"852","Omaha, NE        ",1942,41.9,96.1,0,983,25.1384500870561
"853","Omaha, NE        ",1943,41.9,96.1,0,983,13.9567853720281
"854","Omaha, NE        ",1944,41.9,96.1,0,983,15.7869560008741
"855","Omaha, NE        ",1945,41.9,96.1,0,983,6.62395544768655
"856","Omaha, NE        ",1946,41.9,96.1,0,983,12.5686139248007
"857","Omaha, NE        ",1947,41.9,96.1,0,983,7.75116349856611
"858","Omaha, NE        ",1948,41.9,96.1,0,983,5.46607511321906
"859","Omaha, NE        ",1949,41.9,96.1,0,983,22.6879222974712
"860","Omaha, NE        ",1950,41.9,96.1,0,983,0.881557733403076
"861","Omaha, NE        ",1951,41.9,96.1,0,983,3.90003354781677
"862","Omaha, NE        ",1952,41.9,96.1,0,983,12.8931234883833
"863","Omaha, NE        ",1953,41.9,96.1,0,983,1.57572786360614
"864","Omaha, NE        ",1954,41.9,96.1,0,983,1.22218221093258
"865","Omaha, NE        ",1955,41.9,96.1,0,983,11.1302457504102
"866","Omaha, NE        ",1956,41.9,96.1,0,983,23.2507813757754
"867","Omaha, NE        ",1957,41.9,96.1,0,983,4.65543264164429
"868","Omaha, NE        ",1958,41.9,96.1,0,983,19.5330738089974
"869","Omaha, NE        ",1959,41.9,96.1,0,983,0.287952007737026
"870","Omaha, NE        ",1960,41.9,96.1,0,983,9.93984042439457
"871","Concord, NH      ",1931,43.5,71.9,1,346,2.35163814495258
"872","Concord, NH      ",1932,43.5,71.9,1,346,1.12523056743277
"873","Concord, NH      ",1933,43.5,71.9,1,346,2.06811596040575
"874","Concord, NH      ",1934,43.5,71.9,1,346,2.69414896707967
"875","Concord, NH      ",1935,43.5,71.9,1,346,13.8825929900976
"876","Concord, NH      ",1936,43.5,71.9,1,346,-0.167168738735352
"877","Concord, NH      ",1937,43.5,71.9,1,346,15.8300487118954
"878","Concord, NH      ",1938,43.5,71.9,1,346,10.5705924582431
"879","Concord, NH      ",1939,43.5,71.9,1,346,12.6827535323007
"880","Concord, NH      ",1940,43.5,71.9,1,346,10.2250042358553
"881","Concord, NH      ",1941,43.5,71.9,1,346,7.20080842047166
"882","Concord, NH      ",1942,43.5,71.9,1,346,8.18244688224312
"883","Concord, NH      ",1943,43.5,71.9,1,346,17.2283887999352
"884","Concord, NH      ",1944,43.5,71.9,1,346,1.13694635150506
"885","Concord, NH      ",1945,43.5,71.9,1,346,17.7277080726896
"886","Concord, NH      ",1946,43.5,71.9,1,346,14.0896212923041
"887","Concord, NH      ",1947,43.5,71.9,1,346,4.06282022542793
"888","Concord, NH      ",1948,43.5,71.9,1,346,18.6441692064899
"889","Concord, NH      ",1949,43.5,71.9,1,346,14.323680536081
"890","Concord, NH      ",1950,43.5,71.9,1,346,11.4519710981314
"891","Concord, NH      ",1951,43.5,71.9,1,346,19.6015567953834
"892","Concord, NH      ",1952,43.5,71.9,1,346,16.2351139578023
"893","Concord, NH      ",1953,43.5,71.9,1,346,1.42404529770221
"894","Concord, NH      ",1954,43.5,71.9,1,346,9.35261259393946
"895","Concord, NH      ",1955,43.5,71.9,1,346,9.01521952503494
"896","Concord, NH      ",1956,43.5,71.9,1,346,13.981365017683
"897","Concord, NH      ",1957,43.5,71.9,1,346,18.7549402551866
"898","Concord, NH      ",1958,43.5,71.9,1,346,18.1264001208118
"899","Concord, NH      ",1959,43.5,71.9,1,346,17.1922433919896
"900","Concord, NH      ",1960,43.5,71.9,1,346,0.476525336922476
"901","Atlantic City, NJ",1931,39.8,75.3,1,76,14.7251454798699
"902","Atlantic City, NJ",1932,39.8,75.3,1,76,39.9747603455182
"903","Atlantic City, NJ",1933,39.8,75.3,1,76,31.6806148315047
"904","Atlantic City, NJ",1934,39.8,75.3,1,76,38.8057693467486
"905","Atlantic City, NJ",1935,39.8,75.3,1,76,14.9706936240916
"906","Atlantic City, NJ",1936,39.8,75.3,1,76,25.37269574169
"907","Atlantic City, NJ",1937,39.8,75.3,1,76,38.7175496869319
"908","Atlantic City, NJ",1938,39.8,75.3,1,76,23.0774288147723
"909","Atlantic City, NJ",1939,39.8,75.3,1,76,23.1183153888947
"910","Atlantic City, NJ",1940,39.8,75.3,1,76,30.4847377214087
"911","Atlantic City, NJ",1941,39.8,75.3,1,76,30.8445461008984
"912","Atlantic City, NJ",1942,39.8,75.3,1,76,33.3286891821924
"913","Atlantic City, NJ",1943,39.8,75.3,1,76,30.8092402315502
"914","Atlantic City, NJ",1944,39.8,75.3,1,76,29.6006913181853
"915","Atlantic City, NJ",1945,39.8,75.3,1,76,37.818755835567
"916","Atlantic City, NJ",1946,39.8,75.3,1,76,25.798391907307
"917","Atlantic City, NJ",1947,39.8,75.3,1,76,14.3983636829959
"918","Atlantic City, NJ",1948,39.8,75.3,1,76,28.8908536672526
"919","Atlantic City, NJ",1949,39.8,75.3,1,76,33.2644884037489
"920","Atlantic City, NJ",1950,39.8,75.3,1,76,28.0905332766263
"921","Atlantic City, NJ",1951,39.8,75.3,1,76,29.4159189570904
"922","Atlantic City, NJ",1952,39.8,75.3,1,76,31.5641574617101
"923","Atlantic City, NJ",1953,39.8,75.3,1,76,30.6437547514192
"924","Atlantic City, NJ",1954,39.8,75.3,1,76,28.8754422321374
"925","Atlantic City, NJ",1955,39.8,75.3,1,76,30.9269429536806
"926","Atlantic City, NJ",1956,39.8,75.3,1,76,31.479970770474
"927","Atlantic City, NJ",1957,39.8,75.3,1,76,20.1833059747431
"928","Atlantic City, NJ",1958,39.8,75.3,1,76,24.2922192390427
"929","Atlantic City, NJ",1959,39.8,75.3,1,76,34.521262743391
"930","Atlantic City, NJ",1960,39.8,75.3,1,76,21.4580156893435
"931","Albuquerque, NM  ",1931,35.1,106.7,0,5352,26.5592969024855
"932","Albuquerque, NM  ",1932,35.1,106.7,0,5352,14.866549584756
"933","Albuquerque, NM  ",1933,35.1,106.7,0,5352,22.1394397378478
"934","Albuquerque, NM  ",1934,35.1,106.7,0,5352,29.893343408965
"935","Albuquerque, NM  ",1935,35.1,106.7,0,5352,27.7875734936436
"936","Albuquerque, NM  ",1936,35.1,106.7,0,5352,19.9433077139683
"937","Albuquerque, NM  ",1937,35.1,106.7,0,5352,30.095153770675
"938","Albuquerque, NM  ",1938,35.1,106.7,0,5352,19.8783616919221
"939","Albuquerque, NM  ",1939,35.1,106.7,0,5352,25.0964346659115
"940","Albuquerque, NM  ",1940,35.1,106.7,0,5352,24.6620254377129
"941","Albuquerque, NM  ",1941,35.1,106.7,0,5352,29.2451324690254
"942","Albuquerque, NM  ",1942,35.1,106.7,0,5352,28.8477514715333
"943","Albuquerque, NM  ",1943,35.1,106.7,0,5352,19.9037748261182
"944","Albuquerque, NM  ",1944,35.1,106.7,0,5352,22.0030168250053
"945","Albuquerque, NM  ",1945,35.1,106.7,0,5352,26.9932491517046
"946","Albuquerque, NM  ",1946,35.1,106.7,0,5352,15.9037674385936
"947","Albuquerque, NM  ",1947,35.1,106.7,0,5352,24.6730996551188
"948","Albuquerque, NM  ",1948,35.1,106.7,0,5352,21.9381480572853
"949","Albuquerque, NM  ",1949,35.1,106.7,0,5352,14.3192670859683
"950","Albuquerque, NM  ",1950,35.1,106.7,0,5352,35.0725140677907
"951","Albuquerque, NM  ",1951,35.1,106.7,0,5352,33.465469120318
"952","Albuquerque, NM  ",1952,35.1,106.7,0,5352,23.3015304886723
"953","Albuquerque, NM  ",1953,35.1,106.7,0,5352,36.2000505854367
"954","Albuquerque, NM  ",1954,35.1,106.7,0,5352,18.3075458672283
"955","Albuquerque, NM  ",1955,35.1,106.7,0,5352,22.4499820552769
"956","Albuquerque, NM  ",1956,35.1,106.7,0,5352,10.9085789578233
"957","Albuquerque, NM  ",1957,35.1,106.7,0,5352,12.7062480654152
"958","Albuquerque, NM  ",1958,35.1,106.7,0,5352,35.5344483613679
"959","Albuquerque, NM  ",1959,35.1,106.7,0,5352,29.4527464847748
"960","Albuquerque, NM  ",1960,35.1,106.7,0,5352,27.4179035759638
"961","Albany, NY       ",1931,42.6,73.7,1,285,21.4048023039289
"962","Albany, NY       ",1932,42.6,73.7,1,285,2.67383333483831
"963","Albany, NY       ",1933,42.6,73.7,1,285,14.3111696783912
"964","Albany, NY       ",1934,42.6,73.7,1,285,4.5022811020381
"965","Albany, NY       ",1935,42.6,73.7,1,285,26.4971250119256
"966","Albany, NY       ",1936,42.6,73.7,1,285,22.885204014834
"967","Albany, NY       ",1937,42.6,73.7,1,285,4.97648237954515
"968","Albany, NY       ",1938,42.6,73.7,1,285,21.1630418637143
"969","Albany, NY       ",1939,42.6,73.7,1,285,5.93999631431675
"970","Albany, NY       ",1940,42.6,73.7,1,285,5.39507737914654
"971","Albany, NY       ",1941,42.6,73.7,1,285,5.29931197035584
"972","Albany, NY       ",1942,42.6,73.7,1,285,8.75646103424171
"973","Albany, NY       ",1943,42.6,73.7,1,285,19.1966222492582
"974","Albany, NY       ",1944,42.6,73.7,1,285,13.2499356731462
"975","Albany, NY       ",1945,42.6,73.7,1,285,13.731674528259
"976","Albany, NY       ",1946,42.6,73.7,1,285,3.22836026725811
"977","Albany, NY       ",1947,42.6,73.7,1,285,25.1749637545857
"978","Albany, NY       ",1948,42.6,73.7,1,285,26.7951730109205
"979","Albany, NY       ",1949,42.6,73.7,1,285,25.2118746338215
"980","Albany, NY       ",1950,42.6,73.7,1,285,22.5264018624413
"981","Albany, NY       ",1951,42.6,73.7,1,285,13.9047422227894
"982","Albany, NY       ",1952,42.6,73.7,1,285,5.30504250207617
"983","Albany, NY       ",1953,42.6,73.7,1,285,18.9917688897975
"984","Albany, NY       ",1954,42.6,73.7,1,285,23.8321318324457
"985","Albany, NY       ",1955,42.6,73.7,1,285,5.31313703593798
"986","Albany, NY       ",1956,42.6,73.7,1,285,23.3277920846615
"987","Albany, NY       ",1957,42.6,73.7,1,285,26.5904934304587
"988","Albany, NY       ",1958,42.6,73.7,1,285,6.09331697423764
"989","Albany, NY       ",1959,42.6,73.7,1,285,18.1880811481321
"990","Albany, NY       ",1960,42.6,73.7,1,285,24.70856416961
"991","New York, NY     ",1931,40.8,74.6,1,13,20.4607491184073
"992","New York, NY     ",1932,40.8,74.6,1,13,16.05063785135
"993","New York, NY     ",1933,40.8,74.6,1,13,25.3186348405958
"994","New York, NY     ",1934,40.8,74.6,1,13,34.9216705997183
"995","New York, NY     ",1935,40.8,74.6,1,13,26.4928361273107
"996","New York, NY     ",1936,40.8,74.6,1,13,15.3897329595956
"997","New York, NY     ",1937,40.8,74.6,1,13,15.1847174451081
"998","New York, NY     ",1938,40.8,74.6,1,13,38.4525935117939
"999","New York, NY     ",1939,40.8,74.6,1,13,26.5736020972941
"1000","New York, NY     ",1940,40.8,74.6,1,13,36.3234345404422
"1001","New York, NY     ",1941,40.8,74.6,1,13,25.3824868381158
"1002","New York, NY     ",1942,40.8,74.6,1,13,19.6484561725146
"1003","New York, NY     ",1943,40.8,74.6,1,13,17.8565632957762
"1004","New York, NY     ",1944,40.8,74.6,1,13,19.968372333951
"1005","New York, NY     ",1945,40.8,74.6,1,13,15.2321784624346
"1006","New York, NY     ",1946,40.8,74.6,1,13,29.7693643298441
"1007","New York, NY     ",1947,40.8,74.6,1,13,23.1847043522711
"1008","New York, NY     ",1948,40.8,74.6,1,13,27.3488234171418
"1009","New York, NY     ",1949,40.8,74.6,1,13,27.2132921037151
"1010","New York, NY     ",1950,40.8,74.6,1,13,29.2151917865129
"1011","New York, NY     ",1951,40.8,74.6,1,13,22.9044232547574
"1012","New York, NY     ",1952,40.8,74.6,1,13,19.9384602099552
"1013","New York, NY     ",1953,40.8,74.6,1,13,22.4382865308996
"1014","New York, NY     ",1954,40.8,74.6,1,13,22.9861893310321
"1015","New York, NY     ",1955,40.8,74.6,1,13,20.1818083352746
"1016","New York, NY     ",1956,40.8,74.6,1,13,32.0729007493136
"1017","New York, NY     ",1957,40.8,74.6,1,13,22.3793582305045
"1018","New York, NY     ",1958,40.8,74.6,1,13,24.4703272410014
"1019","New York, NY     ",1959,40.8,74.6,1,13,34.8868928366937
"1020","New York, NY     ",1960,40.8,74.6,1,13,24.6482629401192
"1021","Charlotte, NC    ",1931,35.9,81.5,1,748,23.1104511733021
"1022","Charlotte, NC    ",1932,35.9,81.5,1,748,37.1986660514564
"1023","Charlotte, NC    ",1933,35.9,81.5,1,748,38.462048063298
"1024","Charlotte, NC    ",1934,35.9,81.5,1,748,23.4537497387932
"1025","Charlotte, NC    ",1935,35.9,81.5,1,748,39.967301270437
"1026","Charlotte, NC    ",1936,35.9,81.5,1,748,21.8211730641988
"1027","Charlotte, NC    ",1937,35.9,81.5,1,748,40.0895011170964
"1028","Charlotte, NC    ",1938,35.9,81.5,1,748,37.3952123658947
"1029","Charlotte, NC    ",1939,35.9,81.5,1,748,35.9020674340862
"1030","Charlotte, NC    ",1940,35.9,81.5,1,748,28.4639885703799
"1031","Charlotte, NC    ",1941,35.9,81.5,1,748,34.2461613797725
"1032","Charlotte, NC    ",1942,35.9,81.5,1,748,33.8535168296929
"1033","Charlotte, NC    ",1943,35.9,81.5,1,748,29.9853779444348
"1034","Charlotte, NC    ",1944,35.9,81.5,1,748,39.3570546924145
"1035","Charlotte, NC    ",1945,35.9,81.5,1,748,42.4352412203602
"1036","Charlotte, NC    ",1946,35.9,81.5,1,748,36.331581351863
"1037","Charlotte, NC    ",1947,35.9,81.5,1,748,20.965194056911
"1038","Charlotte, NC    ",1948,35.9,81.5,1,748,41.514847632602
"1039","Charlotte, NC    ",1949,35.9,81.5,1,748,45.0663824472729
"1040","Charlotte, NC    ",1950,35.9,81.5,1,748,22.3718456740346
"1041","Charlotte, NC    ",1951,35.9,81.5,1,748,27.6366433898709
"1042","Charlotte, NC    ",1952,35.9,81.5,1,748,37.7228919324011
"1043","Charlotte, NC    ",1953,35.9,81.5,1,748,28.3241286367831
"1044","Charlotte, NC    ",1954,35.9,81.5,1,748,43.2201425542021
"1045","Charlotte, NC    ",1955,35.9,81.5,1,748,43.254575649781
"1046","Charlotte, NC    ",1956,35.9,81.5,1,748,29.2845127707742
"1047","Charlotte, NC    ",1957,35.9,81.5,1,748,23.7748044194923
"1048","Charlotte, NC    ",1958,35.9,81.5,1,748,28.571358063172
"1049","Charlotte, NC    ",1959,35.9,81.5,1,748,36.8086105589334
"1050","Charlotte, NC    ",1960,35.9,81.5,1,748,21.6530656063354
"1051","Raleigh, NC      ",1931,36.4,78.9,1,437,38.2652811702043
"1052","Raleigh, NC      ",1932,36.4,78.9,1,437,25.5580351445328
"1053","Raleigh, NC      ",1933,36.4,78.9,1,437,28.8966424850371
"1054","Raleigh, NC      ",1934,36.4,78.9,1,437,20.0592784277811
"1055","Raleigh, NC      ",1935,36.4,78.9,1,437,19.1057151318479
"1056","Raleigh, NC      ",1936,36.4,78.9,1,437,36.0277443604608
"1057","Raleigh, NC      ",1937,36.4,78.9,1,437,38.1462940671097
"1058","Raleigh, NC      ",1938,36.4,78.9,1,437,22.4231085381832
"1059","Raleigh, NC      ",1939,36.4,78.9,1,437,27.1661794097006
"1060","Raleigh, NC      ",1940,36.4,78.9,1,437,19.438439347787
"1061","Raleigh, NC      ",1941,36.4,78.9,1,437,35.6897399274526
"1062","Raleigh, NC      ",1942,36.4,78.9,1,437,18.4335713785743
"1063","Raleigh, NC      ",1943,36.4,78.9,1,437,40.562253047228
"1064","Raleigh, NC      ",1944,36.4,78.9,1,437,22.4670367759554
"1065","Raleigh, NC      ",1945,36.4,78.9,1,437,21.1815640229909
"1066","Raleigh, NC      ",1946,36.4,78.9,1,437,26.7650296017883
"1067","Raleigh, NC      ",1947,36.4,78.9,1,437,19.7962876797792
"1068","Raleigh, NC      ",1948,36.4,78.9,1,437,17.7647929875412
"1069","Raleigh, NC      ",1949,36.4,78.9,1,437,35.3341696963254
"1070","Raleigh, NC      ",1950,36.4,78.9,1,437,34.2600672499814
"1071","Raleigh, NC      ",1951,36.4,78.9,1,437,32.3619816809986
"1072","Raleigh, NC      ",1952,36.4,78.9,1,437,41.5592125896586
"1073","Raleigh, NC      ",1953,36.4,78.9,1,437,39.1734466853097
"1074","Raleigh, NC      ",1954,36.4,78.9,1,437,30.3154826088388
"1075","Raleigh, NC      ",1955,36.4,78.9,1,437,41.5416444692159
"1076","Raleigh, NC      ",1956,36.4,78.9,1,437,39.8295511731001
"1077","Raleigh, NC      ",1957,36.4,78.9,1,437,40.2051404224874
"1078","Raleigh, NC      ",1958,36.4,78.9,1,437,26.8286320791997
"1079","Raleigh, NC      ",1959,36.4,78.9,1,437,42.6779038513794
"1080","Raleigh, NC      ",1960,36.4,78.9,1,437,29.60269753984
"1081","Bismarck, ND     ",1931,47.1,101,0,1677,7.36402223553072
"1082","Bismarck, ND     ",1932,47.1,101,0,1677,-0.791595654661503
"1083","Bismarck, ND     ",1933,47.1,101,0,1677,-7.38502011946583
"1084","Bismarck, ND     ",1934,47.1,101,0,1677,-12.4496976435891
"1085","Bismarck, ND     ",1935,47.1,101,0,1677,-8.87686341346747
"1086","Bismarck, ND     ",1936,47.1,101,0,1677,-9.21237960618517
"1087","Bismarck, ND     ",1937,47.1,101,0,1677,-2.44127959194429
"1088","Bismarck, ND     ",1938,47.1,101,0,1677,-0.198482545763668
"1089","Bismarck, ND     ",1939,47.1,101,0,1677,5.88961934033702
"1090","Bismarck, ND     ",1940,47.1,101,0,1677,3.25885264990744
"1091","Bismarck, ND     ",1941,47.1,101,0,1677,9.30639948596668
"1092","Bismarck, ND     ",1942,47.1,101,0,1677,-11.955572038106
"1093","Bismarck, ND     ",1943,47.1,101,0,1677,11.4309243897994
"1094","Bismarck, ND     ",1944,47.1,101,0,1677,5.4959888711413
"1095","Bismarck, ND     ",1945,47.1,101,0,1677,8.92021246614443
"1096","Bismarck, ND     ",1946,47.1,101,0,1677,-5.23371801264782
"1097","Bismarck, ND     ",1947,47.1,101,0,1677,2.25427325413739
"1098","Bismarck, ND     ",1948,47.1,101,0,1677,-3.96482609602711
"1099","Bismarck, ND     ",1949,47.1,101,0,1677,5.55595743673623
"1100","Bismarck, ND     ",1950,47.1,101,0,1677,-3.92745009114916
"1101","Bismarck, ND     ",1951,47.1,101,0,1677,1.09081607514138
"1102","Bismarck, ND     ",1952,47.1,101,0,1677,0.321002693997591
"1103","Bismarck, ND     ",1953,47.1,101,0,1677,-2.4437680484086
"1104","Bismarck, ND     ",1954,47.1,101,0,1677,6.42052232849348
"1105","Bismarck, ND     ",1955,47.1,101,0,1677,-4.33286774969887
"1106","Bismarck, ND     ",1956,47.1,101,0,1677,-2.31740623302035
"1107","Bismarck, ND     ",1957,47.1,101,0,1677,7.67928701701812
"1108","Bismarck, ND     ",1958,47.1,101,0,1677,11.9492214768023
"1109","Bismarck, ND     ",1959,47.1,101,0,1677,-0.402387081525754
"1110","Bismarck, ND     ",1960,47.1,101,0,1677,-7.93876457080851
"1111","Cincinnati, OH   ",1931,39.2,85,0,483,19.3345850834819
"1112","Cincinnati, OH   ",1932,39.2,85,0,483,15.1707997970757
"1113","Cincinnati, OH   ",1933,39.2,85,0,483,21.2792318866546
"1114","Cincinnati, OH   ",1934,39.2,85,0,483,26.5826271620616
"1115","Cincinnati, OH   ",1935,39.2,85,0,483,13.6216869533637
"1116","Cincinnati, OH   ",1936,39.2,85,0,483,37.205051584615
"1117","Cincinnati, OH   ",1937,39.2,85,0,483,32.7920312487171
"1118","Cincinnati, OH   ",1938,39.2,85,0,483,23.6599020998575
"1119","Cincinnati, OH   ",1939,39.2,85,0,483,36.3500051200533
"1120","Cincinnati, OH   ",1940,39.2,85,0,483,23.9624925395784
"1121","Cincinnati, OH   ",1941,39.2,85,0,483,15.8077431120329
"1122","Cincinnati, OH   ",1942,39.2,85,0,483,32.4077461935908
"1123","Cincinnati, OH   ",1943,39.2,85,0,483,26.6080310254914
"1124","Cincinnati, OH   ",1944,39.2,85,0,483,31.8769280876059
"1125","Cincinnati, OH   ",1945,39.2,85,0,483,24.8751486445888
"1126","Cincinnati, OH   ",1946,39.2,85,0,483,12.9200224864837
"1127","Cincinnati, OH   ",1947,39.2,85,0,483,37.8439885898835
"1128","Cincinnati, OH   ",1948,39.2,85,0,483,15.651879680446
"1129","Cincinnati, OH   ",1949,39.2,85,0,483,26.9228300698737
"1130","Cincinnati, OH   ",1950,39.2,85,0,483,33.3694265610446
"1131","Cincinnati, OH   ",1951,39.2,85,0,483,38.0292130506073
"1132","Cincinnati, OH   ",1952,39.2,85,0,483,17.7926575653191
"1133","Cincinnati, OH   ",1953,39.2,85,0,483,36.0832269274528
"1134","Cincinnati, OH   ",1954,39.2,85,0,483,38.1673879282606
"1135","Cincinnati, OH   ",1955,39.2,85,0,483,30.312602145117
"1136","Cincinnati, OH   ",1956,39.2,85,0,483,38.5426180018546
"1137","Cincinnati, OH   ",1957,39.2,85,0,483,32.8439441608453
"1138","Cincinnati, OH   ",1958,39.2,85,0,483,37.2265454946874
"1139","Cincinnati, OH   ",1959,39.2,85,0,483,27.5990824834266
"1140","Cincinnati, OH   ",1960,39.2,85,0,483,38.1629171028138
"1141","Cleveland, OH    ",1931,42.3,82.5,0,792,27.5926735945076
"1142","Cleveland, OH    ",1932,42.3,82.5,0,792,16.8944846166511
"1143","Cleveland, OH    ",1933,42.3,82.5,0,792,16.6415844645571
"1144","Cleveland, OH    ",1934,42.3,82.5,0,792,20.8517940421634
"1145","Cleveland, OH    ",1935,42.3,82.5,0,792,26.7034363157426
"1146","Cleveland, OH    ",1936,42.3,82.5,0,792,13.0209877658864
"1147","Cleveland, OH    ",1937,42.3,82.5,0,792,21.9063098857111
"1148","Cleveland, OH    ",1938,42.3,82.5,0,792,7.75494282009092
"1149","Cleveland, OH    ",1939,42.3,82.5,0,792,23.2467551198174
"1150","Cleveland, OH    ",1940,42.3,82.5,0,792,24.1510405011916
"1151","Cleveland, OH    ",1941,42.3,82.5,0,792,12.2579628152653
"1152","Cleveland, OH    ",1942,42.3,82.5,0,792,25.7817311955957
"1153","Cleveland, OH    ",1943,42.3,82.5,0,792,12.6198314480557
"1154","Cleveland, OH    ",1944,42.3,82.5,0,792,11.2656052848729
"1155","Cleveland, OH    ",1945,42.3,82.5,0,792,32.7629230463011
"1156","Cleveland, OH    ",1946,42.3,82.5,0,792,23.8170399830105
"1157","Cleveland, OH    ",1947,42.3,82.5,0,792,24.5808199112298
